x_origem,y_origem,x_destino,y_destino,comprimento,id_tubo,tipo_origem,tipo_destino,material,dn,pressao
666098.92,7185021.26,666098.92,7185020.16,1.1,3680807,distribuicao,distribuicao,PEAD,32.0,4.0
666098.92,7185021.26,666099.36,7185021.26,0.44,3680785,distribuicao,distribuicao,PEAD,63.0,4.0
666098.92,7185020.16,666098.92,7185019.81,0.35,3680837,distribuicao,distribuicao,AC,1.0,4.0
666096.77,7185020.12,666096.77,7185019.77,0.35,3680825,distribuicao,distribuicao,AC,1.0,4.0
666097.87,7185020.11,666097.87,7185019.76,0.35,3680831,distribuicao,distribuicao,AC,1.0,4.0
666086.83,7185006.64,666094.18,7185006.47,7.352,3680695,distribuicao,distribuicao,PEAD,63.0,4.0
666094.18,7185006.47,666095.3,7185007.47,1.501,3680716,distribuicao,distribuicao,PEAD,63.0,4.0
667219.22,7185507.08,667629.5,7185653.6,435.658,1136050,distribuicao,conexao,PEAD,160.0,4.0
667629.5,7185653.6,667719.62,7185678.63,93.531,1136050,conexao,distribuicao,PEAD,160.0,4.0
667312.88,7185556.39,667309.83,7185563.21,7.471,1254657,distribuicao,conexao,PEAD,125.0,4.0
667309.83,7185563.21,667335.08,7185635.94,76.988,1254657,conexao,distribuicao,PEAD,125.0,4.0
667364.26,7185572.11,667547.38,7185637.3,194.378,604142,distribuicao,distribuicao,PEAD,125.0,4.0
667332.09,7185638.13,667332.99,7185643.47,5.418,4451284,distribuicao,conexao,PEAD,63.0,4.0
667332.99,7185643.47,667329.88,7185646.92,4.648,4451284,conexao,conexao,PEAD,63.0,4.0
667329.88,7185646.92,667180.33,7185696.58,157.582,4451284,conexao,distribuicao,PEAD,63.0,4.0
667344.26,7185679.53,667347.35,7185689.31,10.257,4451372,distribuicao,distribuicao,PEAD,63.0,4.0
667344.07,7185679.59,667336.37,7185682.11,8.102,4451484,distribuicao,distribuicao,PEAD,32.0,4.0
667336.37,7185682.11,667336.18,7185682.17,0.199,4451524,distribuicao,distribuicao,AC,1.0,4.0
667336.18,7185682.17,667335.99,7185682.23,0.199,4451542,distribuicao,distribuicao,AC,0.0,4.0
667344.07,7185679.59,667344.26,7185679.53,0.199,4451210,distribuicao,distribuicao,PEAD,32.0,4.0
667332.68,7185637.91,667341.73,7185662.6,26.296,4451457,distribuicao,conexao,PEAD,63.0,4.0
667341.73,7185662.6,667339.04,7185663.52,2.843,4451457,conexao,conexao,PEAD,63.0,4.0
667339.04,7185663.52,667344.26,7185679.53,16.839,4451457,conexao,distribuicao,PEAD,63.0,4.0
667335.08,7185635.94,667332.41,7185636.87,2.827,1254698,distribuicao,distribuicao,PEAD,63.0,4.0
667332.33,7185636.9,667332.09,7185638.13,1.253,4500498,distribuicao,distribuicao,PEAD,63.0,4.0
667332.41,7185636.87,667332.33,7185636.9,0.085,4451405,distribuicao,distribuicao,PEAD,63.0,4.0
667332.09,7185638.13,667332.68,7185637.91,0.63,4500506,distribuicao,distribuicao,PEAD,63.0,4.0
667547.38,7185637.3,667560.9,7185643.27,14.779,4406503,distribuicao,conexao,PEAD,125.0,4.0
667560.9,7185643.27,667679.69,7185683.82,125.52,4406503,conexao,distribuicao,PEAD,125.0,4.0
667547.21,7185637.72,667547.05,7185638.1,0.412,561146,distribuicao,distribuicao,PEAD,63.0,4.0
667547.28,7185637.96,667547.2,7185638.14,0.197,561152,distribuicao,distribuicao,PEAD,32.0,4.0
667547.21,7185637.72,667547.28,7185637.96,0.25,621793,distribuicao,distribuicao,PEAD,32.0,4.0
667547.29,7185637.51,667547.21,7185637.72,0.225,604152,distribuicao,distribuicao,PEAD,63.0,4.0
667547.29,7185637.51,667547.38,7185637.3,0.228,561140,distribuicao,distribuicao,PEAD,125.0,4.0
667677.59,7185444.27,667658.57,7185435.64,20.886,1137528,distribuicao,conexao,PEAD,110.0,4.0
667658.57,7185435.64,667533.16,7185388.97,133.812,1137528,conexao,conexao,PEAD,110.0,4.0
667533.16,7185388.97,667450.72,7185352.53,90.135,1137528,conexao,distribuicao,PEAD,110.0,4.0
667525.81,7185430.66,667537.54,7185467.42,38.587,3630871,distribuicao,conexao,PEAD,63.0,4.0
667537.54,7185467.42,667537.5,7185472.45,5.029,3630871,conexao,conexao,PEAD,63.0,4.0
667537.5,7185472.45,667535.41,7185476.92,4.943,3630871,conexao,conexao,PEAD,63.0,4.0
667535.41,7185476.92,667527.44,7185482.68,9.833,3630871,conexao,conexao,PEAD,63.0,4.0
667527.44,7185482.68,667474.56,7185502.88,56.607,3630871,conexao,conexao,PEAD,63.0,4.0
667474.56,7185502.88,667466.33,7185506.78,9.107,3630871,conexao,conexao,PEAD,63.0,4.0
667466.33,7185506.78,667466.78,7185507.89,1.198,3630871,conexao,distribuicao,PEAD,63.0,4.0
667575.72,7185519.8,667553.22,7185493.81,34.369,1860126,distribuicao,conexao,PEAD,32.0,4.0
667553.22,7185493.81,667547.88,7185491.29,5.91,1860126,conexao,conexao,PEAD,32.0,4.0
667547.88,7185491.29,667542.05,7185491.76,5.85,1860126,conexao,distribuicao,PEAD,32.0,4.0
667542.05,7185491.76,667560.98,7185485.25,20.018,1449068,distribuicao,conexao,PEAD,63.0,4.0
667560.98,7185485.25,667562.83,7185487.51,2.921,1449068,conexao,distribuicao,PEAD,63.0,4.0
667542.05,7185491.76,667446.0,7185528.17,102.72,1859608,distribuicao,distribuicao,PEAD,63.0,4.0
667446.65,7185528.46,667448.76,7185532.81,4.835,1859670,distribuicao,distribuicao,PEAD,32.0,4.0
667448.76,7185532.81,667448.83,7185533.0,0.202,1859645,distribuicao,distribuicao,AC,1.0,4.0
667446.0,7185528.17,667446.65,7185528.46,0.712,1859620,distribuicao,distribuicao,PEAD,32.0,4.0
667463.51,7185503.28,667463.33,7185503.35,0.193,1254114,distribuicao,distribuicao,AC,0.0,4.0
667463.7,7185503.21,667463.51,7185503.28,0.202,1254131,distribuicao,distribuicao,AC,1.0,4.0
667465.88,7185507.7,667463.7,7185503.21,4.991,1254055,distribuicao,distribuicao,PEAD,32.0,4.0
667465.64,7185508.32,667465.88,7185507.7,0.665,1254110,distribuicao,distribuicao,PEAD,32.0,4.0
667465.64,7185508.32,667466.78,7185507.89,1.218,3630902,distribuicao,distribuicao,PEAD,63.0,4.0
667466.78,7185507.89,667467.63,7185507.57,0.908,1253994,distribuicao,distribuicao,PEAD,63.0,4.0
667524.02,7185425.61,667525.81,7185430.66,5.358,3681087,distribuicao,distribuicao,PEAD,63.0,4.0
667525.26,7185430.59,667521.53,7185430.74,3.733,3681105,distribuicao,distribuicao,PEAD,32.0,4.0
667521.53,7185430.74,667521.2,7185430.86,0.351,3681115,distribuicao,distribuicao,AC,1.0,4.0
667525.81,7185430.66,667525.26,7185430.59,0.554,3681094,distribuicao,distribuicao,PEAD,32.0,4.0
667450.85,7185353.03,667452.48,7185353.74,1.778,1137693,distribuicao,distribuicao,PEAD,63.0,4.0
667450.72,7185352.53,667450.85,7185353.03,0.517,1137619,distribuicao,distribuicao,PEAD,63.0,4.0
667451.13,7185352.87,667450.85,7185353.03,0.322,1137562,distribuicao,distribuicao,PEAD,32.0,4.0
667452.13,7185350.46,667451.13,7185352.87,2.609,1137690,distribuicao,distribuicao,PEAD,32.0,4.0
667452.13,7185350.46,667452.47,7185349.69,0.842,1137652,distribuicao,distribuicao,PEAD,32.0,4.0
667452.55,7185349.51,667452.63,7185349.33,0.197,1137668,distribuicao,distribuicao,AC,0.0,4.0
667452.47,7185349.69,667452.55,7185349.51,0.197,1137658,distribuicao,distribuicao,AC,1.0,4.0
667376.23,7185541.37,667384.83,7185535.68,10.312,1392903,distribuicao,conexao,PEAD,63.0,4.0
667384.83,7185535.68,667387.78,7185530.33,6.109,1392903,conexao,conexao,PEAD,63.0,4.0
667387.78,7185530.33,667388.1,7185523.68,6.658,1392903,conexao,conexao,PEAD,63.0,4.0
667388.1,7185523.68,667361.46,7185452.23,76.255,1392903,conexao,conexao,PEAD,63.0,4.0
667361.46,7185452.23,667359.85,7185444.27,8.121,1392903,conexao,conexao,PEAD,63.0,4.0
667359.85,7185444.27,667354.39,7185433.92,11.702,1392903,conexao,conexao,PEAD,63.0,4.0
667354.39,7185433.92,667344.59,7185406.79,28.846,1392903,conexao,conexao,PEAD,63.0,4.0
667344.59,7185406.79,667340.41,7185384.35,22.826,1392903,conexao,distribuicao,PEAD,63.0,4.0
667223.52,7185521.9,667269.08,7185538.24,48.402,561008,distribuicao,conexao,PEAD,160.0,4.0
667269.08,7185538.24,667281.04,7185545.62,14.054,561008,conexao,conexao,PEAD,160.0,4.0
667281.04,7185545.62,667295.8,7185551.2,15.78,561008,conexao,distribuicao,PEAD,160.0,4.0
667210.41,7185536.89,667226.78,7185587.47,53.163,4490149,distribuicao,distribuicao,PEAD,63.0,4.0
667212.7,7185501.37,667272.07,7185522.91,63.157,4395765,distribuicao,distribuicao,PEAD,63.0,4.0
667271.56,7185519.68,667264.47,7185506.26,15.178,4395793,distribuicao,distribuicao,PEAD,63.0,4.0
667221.93,7185521.83,667202.79,7185514.93,20.346,4490195,distribuicao,distribuicao,PEAD,63.0,4.0
667215.1,7185518.57,667223.52,7185521.9,9.055,4490166,distribuicao,distribuicao,PEAD,160.0,4.0
667223.52,7185521.9,667221.93,7185521.83,1.592,4490147,distribuicao,distribuicao,PEAD,63.0,4.0
667272.37,7185522.01,667271.56,7185519.68,2.467,4395783,distribuicao,distribuicao,PEAD,32.0,4.0
667272.07,7185522.91,667272.37,7185522.01,0.949,4395773,distribuicao,distribuicao,PEAD,32.0,4.0
667264.1,7185505.59,667263.91,7185505.24,0.398,4395813,distribuicao,distribuicao,AC,1.0,4.0
667264.47,7185506.26,667264.1,7185505.59,0.765,4395803,distribuicao,distribuicao,PEAD,32.0,4.0
667313.79,7185555.87,667349.7,7185566.37,37.414,3919292,distribuicao,conexao,PEAD,125.0,4.0
667349.7,7185566.37,667364.26,7185572.11,15.651,3919292,conexao,distribuicao,PEAD,125.0,4.0
667364.83,7185573.27,667366.07,7185576.04,3.035,3919335,distribuicao,distribuicao,PEAD,32.0,4.0
667366.07,7185576.04,667366.47,7185576.04,0.4,3919348,distribuicao,distribuicao,AC,1.0,4.0
667366.47,7185576.04,667366.67,7185576.04,0.2,3919359,distribuicao,distribuicao,AC,0.0,4.0
667364.59,7185572.76,667365.67,7185573.15,1.148,3919304,distribuicao,distribuicao,PEAD,63.0,4.0
667364.59,7185572.76,667364.83,7185573.27,0.564,3919324,distribuicao,distribuicao,PEAD,32.0,4.0
667364.26,7185572.11,667364.59,7185572.76,0.729,3919321,distribuicao,distribuicao,PEAD,63.0,4.0
667295.8,7185551.2,667313.41,7185555.79,18.198,604122,distribuicao,distribuicao,PEAD,125.0,4.0
667313.41,7185555.79,667312.88,7185556.39,0.801,621529,distribuicao,distribuicao,PEAD,125.0,4.0
667313.41,7185555.79,667313.79,7185555.87,0.388,621541,distribuicao,distribuicao,PEAD,125.0,4.0
667446.0,7185528.17,667396.61,7185547.61,53.078,1271680,distribuicao,conexao,PEAD,63.0,4.0
667396.61,7185547.61,667374.37,7185542.25,22.877,1271680,conexao,distribuicao,PEAD,63.0,4.0
667374.37,7185542.25,667376.23,7185541.37,2.058,1254028,distribuicao,distribuicao,PEAD,63.0,4.0
667272.07,7185522.91,667298.78,7185532.55,28.396,1271738,distribuicao,conexao,PEAD,63.0,4.0
667298.78,7185532.55,667349.56,7185546.87,52.761,1271738,conexao,conexao,PEAD,63.0,4.0
667349.56,7185546.87,667363.14,7185546.48,13.586,1271738,conexao,conexao,PEAD,63.0,4.0
667363.14,7185546.48,667374.37,7185542.25,12.0,1271738,conexao,distribuicao,PEAD,63.0,4.0
667340.41,7185384.35,667339.78,7185362.5,21.86,4524019,distribuicao,conexao,PEAD,63.0,4.0
667339.78,7185362.5,667337.38,7185355.65,7.257,4524019,conexao,conexao,PEAD,63.0,4.0
667337.38,7185355.65,667331.84,7185350.52,7.546,4524019,conexao,conexao,PEAD,63.0,4.0
667331.84,7185350.52,667312.93,7185342.17,20.68,4524019,conexao,distribuicao,PEAD,63.0,4.0
667312.27,7185342.41,667310.49,7185345.28,3.377,4524039,distribuicao,distribuicao,PEAD,32.0,4.0
667310.49,7185345.28,667310.28,7185345.73,0.497,4524049,distribuicao,distribuicao,AC,1.0,4.0
667310.28,7185345.73,667310.05,7185346.19,0.514,4524055,distribuicao,distribuicao,AC,0.0,4.0
667312.93,7185342.17,667312.27,7185342.41,0.702,4524029,distribuicao,distribuicao,PEAD,32.0,4.0
667330.08,7185314.68,667329.18,7185318.03,3.469,3933961,distribuicao,conexao,PEAD,63.0,4.0
667329.18,7185318.03,667316.5,7185315.64,12.903,3933961,conexao,conexao,PEAD,63.0,4.0
667316.5,7185315.64,667319.15,7185305.01,10.955,3933961,conexao,conexao,PEAD,63.0,4.0
667319.15,7185305.01,667262.8,7185289.01,58.578,3933961,conexao,conexao,PEAD,63.0,4.0
667262.8,7185289.01,667178.92,7185260.69,88.532,3933961,conexao,distribuicao,PEAD,63.0,4.0
667312.93,7185342.17,667283.68,7185329.3,31.955,3931189,distribuicao,conexao,PEAD,63.0,4.0
667283.68,7185329.3,667262.95,7185317.61,23.795,3931189,conexao,conexao,PEAD,63.0,4.0
667262.95,7185317.61,667251.13,7185313.37,12.562,3931189,conexao,distribuicao,PEAD,63.0,4.0
667250.48,7185313.62,667249.24,7185313.09,1.349,3931213,distribuicao,conexao,PEAD,32.0,4.0
667249.24,7185313.09,667247.73,7185316.64,3.858,3931213,conexao,distribuicao,PEAD,32.0,4.0
667247.73,7185316.64,667247.6,7185316.97,0.355,3931223,distribuicao,distribuicao,AC,1.0,4.0
667251.13,7185313.37,667250.48,7185313.62,0.696,3931201,distribuicao,distribuicao,PEAD,32.0,4.0
667450.72,7185352.53,667341.3,7185305.92,118.934,561990,distribuicao,distribuicao,PEAD,110.0,4.0
667330.21,7185303.31,667326.9,7185302.55,3.396,550314,distribuicao,conexao,PEAD,63.0,4.0
667326.9,7185302.55,667323.5,7185312.23,10.26,550314,conexao,conexao,PEAD,63.0,4.0
667323.5,7185312.23,667328.66,7185313.71,5.368,550314,conexao,distribuicao,PEAD,63.0,4.0
667340.41,7185384.35,667339.45,7185316.79,67.567,3921535,distribuicao,conexao,PEAD,63.0,4.0
667339.45,7185316.79,667330.22,7185314.15,9.6,3921535,conexao,distribuicao,PEAD,63.0,4.0
667332.28,7185303.79,667341.3,7185305.92,9.268,605024,distribuicao,distribuicao,PEAD,110.0,4.0
667330.08,7185314.68,667330.56,7185314.82,0.5,3921515,distribuicao,distribuicao,PEAD,63.0,4.0
667327.3,7185310.39,667329.1,7185310.89,1.868,1926626,distribuicao,conexao,PEAD,160.0,4.0
667329.1,7185310.89,667331.57,7185303.62,7.678,1926626,conexao,distribuicao,PEAD,160.0,4.0
667327.3,7185310.39,667326.73,7185312.26,1.955,1926673,distribuicao,conexao,PEAD,63.0,4.0
667326.73,7185312.26,667328.48,7185312.81,1.834,1926673,conexao,distribuicao,PEAD,63.0,4.0
667330.22,7185314.15,667328.48,7185312.81,2.196,1926735,distribuicao,distribuicao,PEAD,63.0,4.0
667330.22,7185314.15,667330.08,7185314.68,0.548,3921491,distribuicao,distribuicao,PEAD,63.0,4.0
667331.57,7185303.62,667332.28,7185303.79,0.73,606343,distribuicao,distribuicao,PEAD,110.0,4.0
667341.3,7185305.92,667344.04,7185297.36,8.988,1136734,distribuicao,conexao,PEAD,110.0,4.0
667344.04,7185297.36,667344.58,7185237.71,59.652,1136734,conexao,distribuicao,PEAD,110.0,4.0
667330.21,7185303.31,667330.6,7185303.4,0.4,1926586,distribuicao,distribuicao,PEAD,110.0,4.0
667342.58,7185237.69,667338.05,7185237.64,4.53,1254167,distribuicao,distribuicao,PEAD,63.0,4.0
667344.58,7185237.71,667342.58,7185237.69,2.0,623383,distribuicao,distribuicao,PEAD,63.0,4.0
667345.34,7185155.01,667344.58,7185237.71,82.704,1136563,distribuicao,distribuicao,PEAD,110.0,4.0
667338.05,7185237.64,667333.95,7185237.6,4.1,1254151,distribuicao,conexao,PEAD,32.0,4.0
667333.95,7185237.6,667334.05,7185227.66,9.941,1254151,conexao,distribuicao,PEAD,32.0,4.0
667334.05,7185227.66,667334.05,7185227.26,0.4,1254176,distribuicao,distribuicao,AC,1.0,4.0
667326.22,7185111.94,667342.33,7185129.2,23.61,1136540,distribuicao,conexao,PEAD,63.0,4.0
667342.33,7185129.2,667343.09,7185149.58,20.394,1136540,conexao,conexao,PEAD,63.0,4.0
667343.09,7185149.58,667345.2,7185149.55,2.11,1136540,conexao,conexao,PEAD,63.0,4.0
667345.2,7185149.55,667345.34,7185154.81,5.262,1136540,conexao,distribuicao,PEAD,63.0,4.0
667345.34,7185155.01,667345.34,7185154.81,0.2,1136659,distribuicao,distribuicao,PEAD,110.0,4.0
667326.22,7185111.94,667325.78,7185112.35,0.601,4396019,distribuicao,distribuicao,PEAD,32.0,4.0
667325.78,7185112.35,667315.73,7185120.84,13.156,4396029,distribuicao,distribuicao,PEAD,32.0,4.0
667315.73,7185120.84,667315.36,7185121.18,0.502,4396039,distribuicao,distribuicao,AC,1.0,4.0
667128.0,7184988.43,667169.2,7184998.65,42.449,4396005,distribuicao,conexao,PEAD,63.0,4.0
667169.2,7184998.65,667168.01,7185008.19,9.614,4396005,conexao,conexao,PEAD,63.0,4.0
667168.01,7185008.19,667199.09,7185016.22,32.101,4396005,conexao,conexao,PEAD,63.0,4.0
667199.09,7185016.22,667227.6,7185027.5,30.66,4396005,conexao,conexao,PEAD,63.0,4.0
667227.6,7185027.5,667262.97,7185048.32,41.043,4396005,conexao,conexao,PEAD,63.0,4.0
667262.97,7185048.32,667287.97,7185060.86,27.969,4396005,conexao,conexao,PEAD,63.0,4.0
667287.97,7185060.86,667335.21,7185074.01,49.036,4396005,conexao,conexao,PEAD,63.0,4.0
667335.21,7185074.01,667333.21,7185083.23,9.434,4396005,conexao,conexao,PEAD,63.0,4.0
667333.21,7185083.23,667319.4,7185104.89,25.688,4396005,conexao,conexao,PEAD,63.0,4.0
667319.4,7185104.89,667326.22,7185111.94,9.809,4396005,conexao,distribuicao,PEAD,63.0,4.0
666200.72,7184656.29,666200.55,7184656.59,0.345,3551989,distribuicao,distribuicao,AC,1.0,4.0
666200.35,7184654.41,666200.72,7184656.29,1.916,3552002,distribuicao,distribuicao,PEAD,32.0,4.0
666200.16,7184653.73,666200.35,7184654.41,0.706,3551978,distribuicao,distribuicao,PEAD,32.0,4.0
666194.52,7184650.5,666200.16,7184653.73,6.499,3551968,distribuicao,distribuicao,PEAD,63.0,4.0
664350.81,7185574.58,664331.63,7185739.29,165.823,1919346,distribuicao,conexao,AC,6.0,17.0
664331.63,7185739.29,664330.23,7185744.61,5.501,1919346,conexao,conexao,AC,6.0,17.0
664330.23,7185744.61,664325.22,7185747.21,5.644,1919346,conexao,conexao,AC,6.0,17.0
664325.22,7185747.21,664112.39,7185760.3,213.232,1919346,conexao,conexao,AC,6.0,17.0
664112.39,7185760.3,664042.78,7185762.83,69.656,1919346,conexao,conexao,AC,6.0,17.0
664042.78,7185762.83,663969.91,7185758.24,73.014,1919346,conexao,conexao,AC,6.0,17.0
663969.91,7185758.24,663861.46,7185748.33,108.902,1919346,conexao,conexao,AC,6.0,17.0
663861.46,7185748.33,663860.62,7185791.08,42.758,1919346,conexao,conexao,AC,6.0,17.0
663860.62,7185791.08,663868.03,7185838.45,47.946,1919346,conexao,conexao,AC,6.0,17.0
663868.03,7185838.45,663863.08,7185845.91,8.953,1919346,conexao,conexao,AC,6.0,17.0
663863.08,7185845.91,663682.97,7185903.89,189.212,1919346,conexao,conexao,AC,6.0,17.0
663682.97,7185903.89,663730.43,7186057.82,161.08,1919346,conexao,conexao,AC,6.0,17.0
663730.43,7186057.82,663726.78,7186059.03,3.845,1919346,conexao,conexao,AC,6.0,17.0
663726.78,7186059.03,663730.45,7186070.06,11.625,1919346,conexao,distribuicao,AC,6.0,17.0
663736.81,7186089.63,663731.49,7186073.17,17.298,1893838,distribuicao,distribuicao,AC,8.0,35.0
663731.49,7186073.17,663731.43,7186072.98,0.199,1893819,distribuicao,distribuicao,AC,4.0,35.0
665701.6,7187020.84,665716.14,7187035.77,20.852,870967,distribuicao,conexao,PEAD,160.0,4.0
665716.14,7187035.77,665742.76,7187058.0,34.669,870967,conexao,conexao,PEAD,160.0,4.0
665742.76,7187058.0,665741.7,7187059.34,1.709,870967,conexao,distribuicao,PEAD,160.0,4.0
665698.28,7187022.46,665701.21,7187021.22,3.182,870985,distribuicao,distribuicao,PEAD,90.0,4.0
665698.28,7187022.46,665697.48,7187021.57,1.197,870996,distribuicao,distribuicao,PEAD,90.0,4.0
665701.6,7187020.84,665701.21,7187021.22,0.545,870979,distribuicao,distribuicao,PEAD,160.0,4.0
665559.82,7186462.19,665561.51,7186516.91,54.746,870961,distribuicao,distribuicao,PEAD,160.0,4.0
665634.78,7186448.62,665560.13,7186453.59,74.815,1158532,distribuicao,conexao,PEAD,160.0,4.0
665560.13,7186453.59,665559.82,7186462.19,8.606,1158532,conexao,distribuicao,PEAD,160.0,4.0
665635.03,7186455.27,665635.26,7186461.52,6.254,4426010,distribuicao,distribuicao,PEAD,32.0,4.0
665635.26,7186461.52,665635.06,7186461.53,0.2,1883567,distribuicao,distribuicao,AC,1.0,4.0
665635.06,7186461.53,665634.86,7186461.54,0.2,1883554,distribuicao,distribuicao,AC,0.0,4.0
665634.81,7186449.29,665634.93,7186452.55,3.262,1883538,distribuicao,distribuicao,PEAD,32.0,4.0
665634.93,7186452.55,665634.95,7186453.15,0.6,4426008,distribuicao,distribuicao,PEAD,32.0,4.0
665634.78,7186448.62,665634.81,7186449.29,0.671,1883521,distribuicao,distribuicao,PEAD,63.0,4.0
665559.82,7186462.19,665557.56,7186460.99,2.559,870745,distribuicao,distribuicao,PEAD,63.0,4.0
665557.56,7186460.99,665557.66,7186459.78,1.214,870791,distribuicao,distribuicao,PEAD,63.0,4.0
664523.85,7185017.08,664582.58,7184507.34,513.112,605490,distribuicao,conexao,PEAD,90.0,4.0
664582.58,7184507.34,664594.34,7184431.83,76.42,605490,conexao,conexao,PEAD,90.0,4.0
664594.34,7184431.83,664610.46,7184345.26,88.058,605490,conexao,conexao,PEAD,90.0,4.0
664610.46,7184345.26,664628.67,7184262.83,84.417,605490,conexao,distribuicao,PEAD,90.0,4.0
664715.84,7184059.8,664721.63,7184060.39,5.82,1924743,distribuicao,conexao,AC,8.0,7.0
664721.63,7184060.39,664724.71,7184057.25,4.398,1924743,conexao,conexao,AC,8.0,7.0
664724.71,7184057.25,664838.67,7184065.38,114.25,1924743,conexao,conexao,AC,8.0,7.0
664838.67,7184065.38,664878.92,7184066.54,40.267,1924743,conexao,conexao,AC,8.0,7.0
664878.92,7184066.54,664921.33,7184064.25,42.472,1924743,conexao,conexao,AC,8.0,7.0
664921.33,7184064.25,665057.55,7184050.72,136.89,1924743,conexao,conexao,AC,8.0,7.0
665057.55,7184050.72,665083.79,7184049.95,26.251,1924743,conexao,conexao,AC,8.0,7.0
665083.79,7184049.95,665100.1,7184051.41,16.375,1924743,conexao,conexao,AC,8.0,7.0
665100.1,7184051.41,665131.97,7184058.44,32.636,1924743,conexao,conexao,AC,8.0,7.0
665131.97,7184058.44,665269.19,7184101.4,143.788,1924743,conexao,conexao,AC,8.0,7.0
665269.19,7184101.4,665281.44,7184107.89,13.863,1924743,conexao,conexao,AC,8.0,7.0
665281.44,7184107.89,665301.88,7184125.48,26.967,1924743,conexao,conexao,AC,8.0,7.0
665301.88,7184125.48,665311.92,7184140.53,18.092,1924743,conexao,conexao,AC,8.0,7.0
665311.92,7184140.53,665318.54,7184163.71,24.107,1924743,conexao,conexao,AC,8.0,7.0
665318.54,7184163.71,665324.27,7184489.12,325.461,1924743,conexao,conexao,AC,8.0,7.0
665324.27,7184489.12,665327.61,7184539.7,50.69,1924743,conexao,conexao,AC,8.0,7.0
665327.61,7184539.7,665341.0,7184671.14,132.12,1924743,conexao,conexao,AC,8.0,7.0
665341.0,7184671.14,665352.39,7184746.56,76.275,1924743,conexao,conexao,AC,8.0,7.0
665352.39,7184746.56,665358.38,7184774.62,28.69,1924743,conexao,conexao,AC,8.0,7.0
665358.38,7184774.62,665372.79,7184825.62,52.997,1924743,conexao,conexao,AC,8.0,7.0
665372.79,7184825.62,665385.35,7184858.77,35.45,1924743,conexao,distribuicao,AC,8.0,7.0
664389.24,7185224.62,664360.05,7185467.8,244.926,4454030,distribuicao,conexao,AC,6.0,17.0
664360.05,7185467.8,664358.98,7185477.72,9.978,4454030,conexao,conexao,AC,6.0,17.0
664358.98,7185477.72,664360.96,7185483.54,6.148,4454030,conexao,conexao,AC,6.0,17.0
664360.96,7185483.54,664350.81,7185574.58,91.604,4454030,conexao,distribuicao,AC,6.0,17.0
664346.47,7185574.14,664292.01,7185568.63,54.738,4454240,distribuicao,distribuicao,AC,4.0,17.0
664350.81,7185574.58,664346.47,7185574.14,4.362,4454016,distribuicao,distribuicao,AC,4.0,17.0
664292.01,7185568.63,664290.76,7185568.5,1.257,4454162,distribuicao,distribuicao,AC,4.0,17.0
664292.39,7185565.14,664294.11,7185555.31,9.979,4454287,distribuicao,distribuicao,AC,2.0,17.0
664292.01,7185568.63,664292.39,7185565.14,3.511,4454171,distribuicao,distribuicao,AC,2.0,17.0
664386.61,7185224.3,664382.51,7185223.81,4.129,4530185,distribuicao,distribuicao,AC,2.0,17.0
664382.51,7185223.81,664382.43,7185224.38,0.576,4530214,distribuicao,distribuicao,AC,1.0,17.0
664389.24,7185224.62,664386.61,7185224.3,2.649,4530199,distribuicao,distribuicao,AC,2.0,17.0
664526.43,7185017.34,664530.0,7185017.79,3.598,4080008,distribuicao,conexao,PEAD,63.0,4.0
664530.0,7185017.79,664525.43,7185063.51,45.948,4080008,conexao,conexao,PEAD,63.0,4.0
664525.43,7185063.51,664538.03,7185064.94,12.681,4080008,conexao,distribuicao,PEAD,63.0,4.0
664539.56,7185065.11,664540.06,7185065.16,0.502,4080126,distribuicao,distribuicao,AC,1.0,4.0
664538.03,7185064.94,664539.06,7185065.06,1.037,4080062,distribuicao,distribuicao,PEAD,63.0,4.0
664539.06,7185065.06,664539.56,7185065.11,0.502,4080106,distribuicao,distribuicao,AC,2.0,4.0
664538.03,7185064.94,664537.96,7185062.92,2.021,4080080,distribuicao,conexao,PEAD,63.0,4.0
664537.96,7185062.92,664539.29,7185063.07,1.338,4080080,conexao,distribuicao,PEAD,63.0,4.0
664539.29,7185063.07,664539.79,7185063.12,0.502,4080112,distribuicao,distribuicao,AC,2.0,4.0
664539.79,7185063.12,664540.29,7185063.17,0.502,4080132,distribuicao,distribuicao,AC,1.0,4.0
664523.49,7185020.2,664523.85,7185017.08,3.141,605500,distribuicao,distribuicao,PEAD,90.0,4.0
664523.85,7185017.08,664526.43,7185017.34,2.593,624685,distribuicao,distribuicao,PEAD,63.0,4.0
665390.25,7184871.68,665414.72,7184922.93,56.792,1135195,distribuicao,conexao,AC,8.0,7.0
665414.72,7184922.93,665441.84,7184968.57,53.09,1135195,conexao,conexao,AC,8.0,7.0
665441.84,7184968.57,665471.62,7185009.96,50.99,1135195,conexao,conexao,AC,8.0,7.0
665471.62,7185009.96,665506.22,7185050.19,53.062,1135195,conexao,conexao,AC,8.0,7.0
665506.22,7185050.19,665544.1,7185087.28,53.015,1135195,conexao,conexao,AC,8.0,7.0
665544.1,7185087.28,665585.05,7185121.0,53.047,1135195,conexao,conexao,AC,8.0,7.0
665585.05,7185121.0,665648.03,7185162.66,75.512,1135195,conexao,conexao,AC,8.0,7.0
665648.03,7185162.66,665695.41,7185187.66,53.571,1135195,conexao,conexao,AC,8.0,7.0
